CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,TotalQuantity,UniqueProducts,Country,CustomerLifetime,AvgOrderValue,AvgDaysBetweenPurchases,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Customer_Segment,ML_Cluster,Churned,DaysActive,PurchaseFrequency,MonthsSinceFirstPurchase,IsOneTimeBuyer,Churn_Probability,Churn_Risk_Level,Monthly_Purchase_Rate,Monthly_Revenue,CLV
14215.0,12,6,1650.47,2010-12-06 15:34:00,2011-11-28 12:19:00,1169,91,United Kingdom,357,275.0783333333333,59.5,5,5,5,555,15,Champions,1,0,357,0.5042016806722689,11.9,0,0.0,,0.5042016806722689,138.69495798319326,593.9819540010892
14216.0,3,4,717.0600000000001,2011-11-02 10:51:00,2011-12-06 14:56:00,388,35,United Kingdom,35,179.26500000000001,8.75,5,4,4,544,13,Champions,1,0,35,3.4285714285714284,1.1666666666666667,0,0.0,,3.4285714285714284,614.6228571428571,2632.214544552409
14217.0,2,17,1057.65,2010-12-08 13:28:00,2011-12-08 11:53:00,420,48,United Kingdom,365,62.214705882352945,21.470588235294116,5,5,4,554,14,Champions,1,0,365,1.3972602739726028,12.166666666666666,0,0.0,,1.3972602739726028,86.93013698630138,372.2913462720299
14218.0,43,1,169.48000000000002,2011-10-28 10:00:00,2011-10-28 10:00:00,160,12,United Kingdom,1,169.48000000000002,1.0,3,1,2,312,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.0045726495726495725,Low,30.0,5084.400000000001,21774.705373854325
14219.0,4,1,73.44,2011-12-05 16:23:00,2011-12-05 16:23:00,76,6,United Kingdom,1,73.44,1.0,5,1,1,511,7,Potential Loyalists,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,2203.2,9435.53435600579
14220.0,247,2,313.97,2010-12-16 18:18:00,2011-04-06 13:23:00,155,16,United Kingdom,111,156.985,55.5,1,3,3,133,7,Cannot Lose Them,2,1,111,0.5405405405405405,3.7,0,0.9977355072463768,High,0.5405405405405405,84.85675675675675,363.4117845486587
14221.0,42,9,2449.55,2011-01-04 15:33:00,2011-10-28 13:42:00,1829,100,United Kingdom,297,272.1722222222222,33.0,3,5,5,355,13,Champions,1,0,297,0.9090909090909091,9.9,0,0.0,,0.9090909090909091,247.42929292929293,1059.6530474385277
14222.0,177,1,576.5,2011-06-15 16:42:00,2011-06-15 16:42:00,474,37,United Kingdom,1,576.5,1.0,2,1,4,214,7,Cannot Lose Them,0,1,1,30.0,0.03333333333333333,1,0.9638655847130423,High,30.0,17295.0,74068.43077665221
14223.0,92,3,696.96,2011-03-20 16:02:00,2011-09-08 13:38:00,502,38,United Kingdom,172,232.32000000000002,57.333333333333336,2,3,4,234,9,Cannot Lose Them,1,1,172,0.5232558139534884,5.733333333333333,0,0.9776973684210525,High,0.5232558139534884,121.56279069767444,520.6108787399456
14224.0,110,4,621.25,2011-01-23 13:58:00,2011-08-21 13:24:00,350,86,United Kingdom,210,155.3125,52.5,2,4,4,244,10,At Risk,1,1,210,0.5714285714285714,7.0,0,0.9836274509803922,High,0.5714285714285714,88.75,380.085182505226
14226.0,30,4,798.09,2011-03-15 15:36:00,2011-11-10 12:12:00,562,43,United Kingdom,240,199.5225,60.0,4,4,4,444,12,Loyal Customers,1,0,240,0.5,8.0,0,0.0003448275862068965,Low,0.5,99.76125,427.24251169802227
14227.0,26,9,2493.7200000000003,2011-02-28 12:27:00,2011-11-13 15:48:00,1515,99,United Kingdom,259,277.08000000000004,28.77777777777778,4,5,5,455,14,Champions,1,0,259,1.0424710424710426,8.633333333333333,0,0.0,,1.0424710424710426,288.8478764478765,1237.034341813387
14229.0,52,3,365.44,2011-01-10 12:03:00,2011-10-19 10:04:00,252,22,United Kingdom,282,121.81333333333333,94.0,3,3,3,333,9,Potential Loyalists,1,0,282,0.3191489361702127,9.4,0,0.0,,0.3191489361702127,38.87659574468085,166.49485057801593
14231.0,184,3,793.26,2011-02-24 11:55:00,2011-06-09 11:05:00,402,43,United Kingdom,105,264.42,35.0,1,3,4,134,8,Cannot Lose Them,2,1,105,0.8571428571428571,3.5,0,0.9941159438070192,High,0.8571428571428571,226.6457142857143,970.6442555302876
14232.0,43,5,1577.56,2011-03-20 12:44:00,2011-10-28 11:09:00,1162,71,United Kingdom,222,315.512,44.4,3,4,5,345,12,At Risk,1,0,222,0.6756756756756757,7.4,0,0.013242147922998986,Low,0.6756756756756757,213.18378378378378,912.9915196238207
14233.0,49,4,421.66,2011-01-26 12:43:00,2011-10-21 15:54:00,266,20,United Kingdom,269,105.415,67.25,3,4,3,343,10,At Risk,1,0,269,0.44609665427509293,8.966666666666667,0,0.0,,0.44609665427509293,47.02527881040892,201.39280765085533
14234.0,22,4,683.26,2011-10-13 13:58:00,2011-11-17 17:53:00,719,118,United Kingdom,36,170.815,9.0,4,4,4,444,12,Loyal Customers,1,0,36,3.3333333333333335,1.2,0,0.0,,3.3333333333333335,569.3833333333333,2438.4695004555933
14235.0,75,5,861.24,2011-03-24 13:23:00,2011-09-25 14:37:00,707,43,United Kingdom,186,172.248,37.2,2,4,4,244,10,At Risk,1,0,186,0.8064516129032258,6.2,0,0.04123205741626794,Low,0.8064516129032258,138.90967741935484,594.9015221822823
14236.0,81,2,150.24,2010-12-02 18:49:00,2011-09-20 09:13:00,204,11,United Kingdom,292,75.12,146.0,2,3,2,232,7,Cannot Lose Them,1,0,292,0.20547945205479454,9.733333333333333,0,0.0,,0.20547945205479454,15.435616438356167,66.10534187102276
14237.0,373,1,77.45,2010-12-01 13:20:00,2010-12-01 13:20:00,31,5,United Kingdom,1,77.45,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2323.5,9950.737144235409
14238.0,326,1,96.2,2011-01-17 14:40:00,2011-01-17 14:40:00,76,6,United Kingdom,1,96.2,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2886.0,12359.72773757839
14239.0,43,11,1715.0,2011-01-27 14:45:00,2011-10-27 14:40:00,886,70,United Kingdom,273,155.9090909090909,24.818181818181817,3,5,5,355,13,Champions,1,0,273,1.208791208791209,9.1,0,0.0,,1.208791208791209,188.46153846153848,807.1147970858538
14240.0,30,2,577.59,2011-04-28 11:40:00,2011-11-09 13:45:00,373,31,United Kingdom,196,288.795,98.0,4,3,4,434,11,Loyal Customers,1,0,196,0.30612244897959184,6.533333333333333,0,0.0009313725490196079,Low,0.30612244897959184,88.40663265306124,378.6146603561831
14241.0,184,1,147.3,2011-06-09 11:46:00,2011-06-09 11:46:00,130,9,United Kingdom,1,147.3,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,4419.0,18925.030101302465
14242.0,235,2,219.25,2011-01-18 08:53:00,2011-04-19 11:46:00,117,10,United Kingdom,92,109.625,46.0,1,3,2,132,6,Promising,2,1,92,0.6521739130434783,3.066666666666667,0,0.9989855072463769,High,0.6521739130434783,71.49456521739131,306.186195704608
14243.0,9,10,1888.93,2010-12-09 08:34:00,2011-12-01 11:12:00,915,79,United Kingdom,358,188.893,35.8,5,5,5,555,15,Champions,1,0,358,0.8379888268156425,11.933333333333334,0,0.0,,0.8379888268156425,158.29022346368714,677.9016166083215
14245.0,220,2,1397.9,2011-03-21 10:41:00,2011-05-04 08:40:00,901,92,United Kingdom,44,698.95,22.0,1,3,5,135,9,Cannot Lose Them,0,1,44,1.3636363636363638,1.4666666666666666,0,0.99,High,1.3636363636363638,953.1136363636365,4081.8520611323083
14246.0,111,3,1213.8,2011-04-08 08:25:00,2011-08-21 11:50:00,632,50,United Kingdom,136,404.59999999999997,45.333333333333336,2,3,5,235,10,At Risk,0,1,136,0.6617647058823529,4.533333333333333,0,0.9751343981894933,High,0.6617647058823529,267.74999999999994,1146.679522431259
14247.0,278,1,104.12,2011-03-06 15:21:00,2011-03-06 15:21:00,44,16,United Kingdom,1,104.12,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,3123.6000000000004,13377.285364206467
14248.0,318,1,98.58,2011-01-25 14:45:00,2011-01-25 14:45:00,78,7,United Kingdom,1,98.58,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2957.4,12665.50894356006
14250.0,7,3,1783.53,2011-09-11 13:44:00,2011-12-02 14:30:00,1120,88,United Kingdom,83,594.51,27.666666666666668,5,3,5,535,13,Champions,0,0,83,1.0843373493975903,2.7666666666666666,0,0.0018309859154929577,Low,1.0843373493975903,644.6493975903614,2760.8077063100454
14251.0,2,5,1045.26,2011-10-13 12:46:00,2011-12-08 08:32:00,806,25,United Kingdom,56,209.052,11.2,5,4,4,544,13,Champions,1,0,56,2.6785714285714284,1.8666666666666667,0,0.0,,2.6785714285714284,559.9607142857142,2398.1157215216044
14256.0,260,2,648.0600000000001,2010-12-10 11:44:00,2011-03-24 13:17:00,370,39,United Kingdom,105,324.03000000000003,52.5,1,3,4,134,8,Cannot Lose Them,2,1,105,0.5714285714285714,3.5,0,0.9942360357034269,High,0.5714285714285714,185.16,792.9754635793537
14257.0,64,5,1566.3,2011-01-25 10:49:00,2011-10-06 16:54:00,968,71,United Kingdom,255,313.26,51.0,3,4,5,345,12,At Risk,1,0,255,0.5882352941176471,8.5,0,0.01,Low,0.5882352941176471,184.27058823529413,789.1664243352915
14258.0,152,3,130.5,2011-01-06 12:18:00,2011-07-11 10:12:00,98,5,United Kingdom,186,43.5,62.0,2,3,1,231,6,Promising,2,1,186,0.48387096774193544,6.2,0,0.9988235294117647,High,0.48387096774193544,21.048387096774192,90.14287381541479
14259.0,142,1,64.5,2011-07-21 10:44:00,2011-07-21 10:44:00,42,3,United Kingdom,1,64.5,1.0,2,1,1,211,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,1935.0,8286.927641099857
14261.0,79,1,517.99,2011-09-22 10:47:00,2011-09-22 10:47:00,265,30,United Kingdom,1,517.99,1.0,2,1,3,213,6,New Customers,0,0,1,30.0,0.03333333333333333,1,0.013333333333333332,Low,30.0,15539.7,66551.095330439
14262.0,8,8,2287.61,2011-04-13 12:23:00,2011-12-01 14:17:00,1477,86,United Kingdom,233,285.95125,29.125,5,5,5,555,15,Champions,1,0,233,1.0300429184549356,7.766666666666667,0,0.0027659574468085106,Low,1.0300429184549356,294.5420600858369,1261.4205370500345
14264.0,155,2,129.57,2011-04-08 12:20:00,2011-07-08 10:20:00,43,5,United Kingdom,91,64.785,45.5,2,3,1,231,6,Promising,2,1,91,0.6593406593406593,3.033333333333333,0,0.9846218487394958,High,0.6593406593406593,42.715384615384615,182.93503951909165
14265.0,109,2,333.43,2011-07-14 09:10:00,2011-08-22 13:32:00,313,20,Unspecified,40,166.715,20.0,2,3,3,233,8,Cannot Lose Them,1,1,40,1.5,1.3333333333333333,0,0.988034188034188,High,1.5,250.0725,1070.9729780511339
14267.0,163,3,726.24,2011-03-24 11:38:00,2011-06-30 10:09:00,426,17,United Kingdom,98,242.08,32.666666666666664,2,3,4,234,9,Cannot Lose Them,2,1,98,0.9183673469387755,3.2666666666666666,0,0.9639143192488262,High,0.9183673469387755,222.3183673469388,952.1117434064801
14270.0,332,1,341.65000000000003,2011-01-12 09:33:00,2011-01-12 09:33:00,181,22,United Kingdom,1,341.65000000000003,1.0,1,1,3,113,5,New Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,10249.500000000002,43895.02059816693
14271.0,226,1,92.42,2011-04-28 12:47:00,2011-04-28 12:47:00,86,9,United Kingdom,1,92.42,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2772.6,11874.075233960446
14272.0,74,2,330.2,2011-03-30 13:57:00,2011-09-27 10:08:00,408,26,United Kingdom,181,165.1,90.5,2,3,3,233,8,Cannot Lose Them,1,0,181,0.3314917127071823,6.033333333333333,0,0.008351648351648353,Low,0.3314917127071823,54.7292817679558,234.38635548341878
14273.0,51,4,518.37,2011-04-11 13:24:00,2011-10-19 13:20:00,244,21,United Kingdom,191,129.5925,47.75,3,4,3,343,10,At Risk,1,0,191,0.6282722513089005,6.366666666666666,0,0.008606811145510835,Low,0.6282722513089005,81.4193717277487,348.6906677476304
14276.0,99,3,1000.89,2011-02-23 09:38:00,2011-09-02 09:45:00,717,49,United Kingdom,192,333.63,64.0,2,3,4,234,9,Cannot Lose Them,1,1,192,0.46875,6.4,0,0.9970833333333333,High,0.46875,156.3890625,669.7596097141825
14277.0,15,3,2686.46,2011-05-11 13:20:00,2011-11-24 15:01:00,1342,157,France,198,895.4866666666667,66.0,4,3,5,435,12,Loyal Customers,0,0,198,0.4545454545454546,6.6,0,0.0,,0.4545454545454546,407.03939393939396,1743.207237546717
14280.0,197,1,92.63999999999999,2011-05-27 10:37:00,2011-05-27 10:37:00,48,6,United Kingdom,1,92.63999999999999,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2779.2,11902.340723589003
14282.0,3,14,1936.18,2010-12-07 12:21:00,2011-12-06 17:04:00,1368,63,United Kingdom,365,138.29857142857142,26.071428571428573,5,5,5,555,15,Champions,1,0,365,1.1506849315068495,12.166666666666666,0,0.0,,1.1506849315068495,159.13808219178082,681.5326987424752
14284.0,31,2,505.3,2011-09-14 13:04:00,2011-11-09 08:11:00,152,21,United Kingdom,56,252.65,28.0,4,3,3,433,10,Loyal Customers,1,0,56,1.0714285714285714,1.8666666666666667,0,0.001918705213738572,Low,1.0714285714285714,270.69642857142856,1159.2980445868652
14285.0,21,4,246.38000000000002,2011-06-16 12:36:00,2011-11-18 14:50:00,110,9,United Kingdom,156,61.595000000000006,39.0,4,4,2,442,10,Loyal Customers,1,0,156,0.7692307692307692,5.2,0,0.00018575851393188853,Low,0.7692307692307692,47.38076923076923,202.91524867960473
14286.0,24,3,3672.36,2011-04-11 08:16:00,2011-11-16 10:34:00,3543,200,United Kingdom,220,1224.1200000000001,73.33333333333333,4,3,5,435,12,Loyal Customers,0,0,220,0.4090909090909091,7.333333333333333,0,0.0,,0.4090909090909091,500.7763636363637,2144.649865544008
14287.0,8,2,159.35,2011-05-25 11:41:00,2011-12-01 13:25:00,117,8,United Kingdom,191,79.675,95.5,5,3,2,532,10,Loyal Customers,1,0,191,0.31413612565445026,6.366666666666666,0,0.00018575851393188853,Low,0.31413612565445026,25.028795811518325,107.18957097359976
14288.0,213,1,261.0,2011-05-10 13:22:00,2011-05-10 13:22:00,124,13,United Kingdom,1,261.0,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,7830.0,33533.149059334304
14289.0,9,6,373.06,2011-02-23 12:33:00,2011-12-01 11:44:00,224,21,United Kingdom,281,62.17666666666667,46.833333333333336,5,5,3,553,13,Champions,1,0,281,0.6405693950177935,9.366666666666667,0,0.0,,0.6405693950177935,39.828469750889674,170.57139373713548
14290.0,11,5,1608.14,2010-12-13 10:24:00,2011-11-28 14:02:00,788,77,United Kingdom,351,321.62800000000004,70.2,5,4,5,545,14,Champions,1,0,351,0.4273504273504274,11.7,0,0.0,,0.4273504273504274,137.44786324786327,588.6410838030135
14291.0,2,11,3262.5,2011-03-09 15:20:00,2011-12-08 10:26:00,2556,127,United Kingdom,274,296.59090909090907,24.90909090909091,5,5,5,555,15,Champions,4,0,274,1.2043795620437956,9.133333333333333,0,0.0,,1.2043795620437956,357.20802919708024,1529.7969461375137
14292.0,8,9,1208.93,2011-03-02 08:26:00,2011-12-02 11:50:00,759,53,United Kingdom,276,134.32555555555555,30.666666666666668,5,5,5,555,15,Champions,1,0,276,0.9782608695652175,9.2,0,0.0,,0.9782608695652175,131.40543478260872,562.7634778763539
14293.0,3,4,862.0600000000001,2010-12-06 10:18:00,2011-12-06 15:17:00,679,46,United Kingdom,366,215.51500000000001,91.5,5,4,4,544,13,Champions,1,0,366,0.3278688524590164,12.2,0,0.0,,0.3278688524590164,70.66065573770493,302.6148533183608
14295.0,40,1,65.4,2011-10-30 15:50:00,2011-10-30 15:50:00,36,3,United Kingdom,1,65.4,1.0,3,1,1,311,5,New Customers,1,0,1,30.0,0.03333333333333333,1,0.003235294117647059,Low,30.0,1962.0000000000002,8402.55918958032
14297.0,18,4,902.5699999999999,2011-03-10 08:31:00,2011-11-22 09:06:00,549,41,United Kingdom,258,225.64249999999998,64.5,4,4,4,444,12,Loyal Customers,1,0,258,0.46511627906976744,8.6,0,0.0,,0.46511627906976744,104.94999999999999,449.46411159350384
14298.0,8,40,16980.99,2010-12-14 12:59:00,2011-12-01 13:12:00,15025,584,United Kingdom,353,424.52475000000004,8.825,5,5,5,555,15,Champions,4,0,353,3.3994334277620393,11.766666666666667,0,0.0,,3.3994334277620393,1443.143626062323,6180.47896893692
14299.0,8,8,1981.93,2010-12-09 10:30:00,2011-12-01 16:05:00,1263,78,United Kingdom,358,247.74125,44.75,5,5,5,555,15,Champions,1,0,358,0.6703910614525139,11.933333333333334,0,0.0,,0.6703910614525139,166.08351955307262,711.2775756669282
14300.0,19,1,43.2,2011-11-21 08:57:00,2011-11-21 08:57:00,32,3,United Kingdom,1,43.2,1.0,4,1,1,411,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.0,,30.0,1296.0,5550.3143270622295
14301.0,117,1,82.8,2011-08-14 15:33:00,2011-08-14 15:33:00,72,4,United Kingdom,1,82.8,1.0,2,1,1,211,4,Lost Customers,1,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2484.0,10638.102460202606
14304.0,223,1,224.4,2011-05-01 11:50:00,2011-05-01 11:50:00,120,11,United Kingdom,1,224.4,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9998290598290598,High,30.0,6732.0,28830.799421128806
14305.0,71,3,1533.96,2011-07-27 14:14:00,2011-09-29 15:29:00,964,89,United Kingdom,65,511.32,21.666666666666668,3,3,5,335,11,At Risk,0,0,65,1.3846153846153848,2.1666666666666665,0,0.00125,Low,1.3846153846153848,707.9815384615385,3032.0370958477133
14306.0,51,2,164.48,2011-09-15 10:31:00,2011-10-19 13:23:00,159,11,United Kingdom,35,82.24,17.5,3,3,2,332,8,Potential Loyalists,1,0,35,1.7142857142857142,1.1666666666666667,0,0.0007692307692307692,Low,1.7142857142857142,140.9828571428571,603.7802252084625
14307.0,89,6,2590.81,2010-12-01 11:41:00,2011-09-12 09:38:00,1768,135,United Kingdom,285,431.8016666666667,47.5,2,5,5,255,12,At Risk,0,0,285,0.631578947368421,9.5,0,0.01,Low,0.631578947368421,272.71684210526314,1167.9507684938349
14309.0,8,9,1597.73,2010-12-16 13:05:00,2011-12-01 13:33:00,1099,69,United Kingdom,351,177.52555555555557,39.0,5,5,5,555,15,Champions,1,0,351,0.7692307692307693,11.7,0,0.0,,0.7692307692307693,136.55811965811967,584.8306234684721
14311.0,243,1,198.97,2011-04-11 10:14:00,2011-04-11 10:14:00,101,13,United Kingdom,1,198.97,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9998290598290598,High,30.0,5969.1,25563.565779064164
14312.0,47,6,1185.8600000000001,2011-01-06 16:35:00,2011-10-24 09:46:00,698,58,United Kingdom,291,197.64333333333335,48.5,3,5,4,354,12,At Risk,1,0,291,0.6185567010309279,9.7,0,0.0,,0.6185567010309279,122.25360824742269,523.5694084804963
14314.0,107,1,46.68,2011-08-25 10:39:00,2011-08-25 10:39:00,84,4,United Kingdom,1,46.68,1.0,2,1,1,211,4,Lost Customers,1,1,1,30.0,0.03333333333333333,1,0.99,High,30.0,1400.4,5997.422981186687
14315.0,45,6,1526.13,2011-03-18 12:59:00,2011-10-26 12:06:00,775,49,United Kingdom,222,254.35500000000002,37.0,3,5,5,355,13,Champions,1,0,222,0.8108108108108107,7.4,0,0.0,,0.8108108108108107,206.2337837837838,883.2271025149608
14317.0,65,1,375.58,2011-10-06 10:44:00,2011-10-06 10:44:00,240,20,United Kingdom,1,375.58,1.0,3,1,3,313,7,Potential Loyalists,1,0,1,30.0,0.03333333333333333,1,0.005202086049543677,Low,30.0,11267.4,48254.32997588038
14320.0,207,2,457.89,2011-01-11 09:12:00,2011-05-17 09:24:00,323,28,United Kingdom,127,228.945,63.5,1,3,3,133,7,Cannot Lose Them,2,1,127,0.47244094488188976,4.233333333333333,0,0.9977355072463768,High,0.47244094488188976,108.16299212598425,463.2242321410259
14321.0,11,5,1095.0,2011-01-10 11:35:00,2011-11-29 09:47:00,1515,86,United Kingdom,323,219.0,64.6,5,4,4,544,13,Champions,1,0,323,0.46439628482972134,10.766666666666667,0,0.0,,0.46439628482972134,101.70278637770897,435.5574323567496
14323.0,115,2,517.66,2011-04-15 11:44:00,2011-08-17 11:37:00,342,29,United Kingdom,124,258.83,62.0,2,3,3,233,8,Cannot Lose Them,1,1,124,0.48387096774193544,4.133333333333334,0,0.9971016483516483,High,0.48387096774193544,125.24032258064514,536.3604604515818
14326.0,242,1,123.85000000000001,2011-04-11 15:04:00,2011-04-11 15:04:00,55,7,United Kingdom,1,123.85000000000001,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,3715.5000000000005,15912.185865894844
14327.0,163,1,148.15,2011-06-29 13:58:00,2011-06-29 13:58:00,73,9,United Kingdom,1,148.15,1.0,2,1,2,212,5,New Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,4444.5,19034.237674867345
14329.0,17,7,3686.37,2011-01-14 13:42:00,2011-11-22 15:50:00,2374,189,United Kingdom,313,526.6242857142857,44.714285714285715,4,5,5,455,14,Champions,0,0,313,0.6709265175718849,10.433333333333334,0,0.0,,0.6709265175718849,353.3261980830671,1513.1724223355513
14331.0,124,2,395.76,2011-07-27 15:14:00,2011-08-07 13:17:00,244,25,United Kingdom,11,197.88,5.5,2,3,3,233,8,Cannot Lose Them,1,1,11,5.454545454545455,0.36666666666666664,0,0.9938095238095238,High,5.454545454545455,1079.3454545454547,4622.458750164454
14332.0,23,3,198.15,2011-07-15 10:33:00,2011-11-17 11:54:00,121,11,United Kingdom,126,66.05,42.0,4,3,2,432,9,Potential Loyalists,1,0,126,0.7142857142857143,4.2,0,8.771929824561403e-05,Low,0.7142857142857143,47.17857142857143,202.04930627340184
14333.0,68,1,138.20000000000002,2011-10-03 10:38:00,2011-10-03 10:38:00,28,8,United Kingdom,1,138.20000000000002,1.0,3,1,1,311,5,New Customers,1,0,1,30.0,0.03333333333333333,1,0.0036,Low,30.0,4146.000000000001,17755.866666666672
14334.0,17,8,1829.61,2010-12-16 17:37:00,2011-11-23 10:01:00,1577,79,United Kingdom,342,228.70125,42.75,4,5,5,455,14,Champions,1,0,342,0.7017543859649122,11.4,0,0.0,,0.7017543859649122,160.49210526315787,687.3315055729048
14335.0,16,2,422.6,2011-09-04 13:07:00,2011-11-23 13:41:00,328,52,Germany,81,211.3,40.5,4,3,3,433,10,Loyal Customers,1,0,81,0.7407407407407407,2.7,0,0.0,,0.7407407407407407,156.5185185185185,670.3140245246051
14336.0,17,4,1151.51,2011-03-08 16:48:00,2011-11-23 11:40:00,867,59,United Kingdom,260,287.8775,65.0,4,4,4,444,12,Loyal Customers,1,0,260,0.46153846153846156,8.666666666666666,0,0.0,,0.46153846153846156,132.86653846153845,569.0208734646926
14338.0,196,1,443.2,2011-05-27 13:30:00,2011-05-27 13:30:00,275,25,United Kingdom,1,443.2,1.0,1,1,3,113,5,New Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,13296.0,56942.113651712505
14339.0,243,1,248.32,2011-04-11 11:06:00,2011-04-11 11:06:00,144,13,United Kingdom,1,248.32,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9998290598290598,High,30.0,7449.599999999999,31904.029020742888
14340.0,219,1,134.7,2011-05-05 09:44:00,2011-05-05 09:44:00,58,6,United Kingdom,1,134.7,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,4040.9999999999995,17306.18842257598
14341.0,45,8,1873.77,2011-01-25 13:55:00,2011-10-25 15:48:00,1194,97,United Kingdom,274,234.22125,34.25,3,5,5,355,13,Champions,1,0,274,0.8759124087591241,9.133333333333333,0,0.0,,0.8759124087591241,205.157299270073,878.616896172901
14342.0,21,4,243.0,2011-05-13 13:50:00,2011-11-18 13:21:00,217,15,United Kingdom,189,60.75,47.25,4,4,2,442,10,Loyal Customers,1,0,189,0.6349206349206349,6.3,0,0.010185758513931888,Low,0.6349206349206349,38.57142857142857,165.18792640066158
14344.0,127,8,544.73,2010-12-06 11:58:00,2011-08-04 13:51:00,364,46,United Kingdom,242,68.09125,30.25,2,5,3,253,10,At Risk,1,1,242,0.9917355371900827,8.066666666666666,0,0.92,High,0.9917355371900827,67.52851239669423,289.20097981525566
14345.0,39,1,69.38,2011-11-01 09:51:00,2011-11-01 09:51:00,26,5,United Kingdom,1,69.38,1.0,3,1,1,311,5,New Customers,1,0,1,30.0,0.03333333333333333,1,0.022777777777777775,Low,30.0,2081.3999999999996,8913.907592860589
14346.0,121,2,799.46,2011-02-15 13:52:00,2011-08-11 09:47:00,554,47,United Kingdom,177,399.73,88.5,2,3,4,234,9,Cannot Lose Them,0,1,177,0.3389830508474576,5.9,0,0.987824074074074,High,0.3389830508474576,135.50169491525423,580.3063261028942
14348.0,260,1,251.97,2011-03-24 16:23:00,2011-03-24 16:23:00,151,15,United Kingdom,1,251.97,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9998290598290598,High,30.0,7559.1,32372.979189580325
14349.0,10,1,125.0,2011-11-29 15:39:00,2011-11-29 15:39:00,85,30,United Kingdom,1,125.0,1.0,5,1,1,511,7,Potential Loyalists,1,0,1,30.0,0.03333333333333333,1,0.00024096385542168676,Low,30.0,3750.0,16059.937288953211
14350.0,274,1,282.93,2011-03-10 14:14:00,2011-03-10 14:14:00,183,18,United Kingdom,1,282.93,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,8487.9,36350.70445730825
14352.0,157,3,711.96,2011-03-11 14:58:00,2011-07-05 15:40:00,444,31,United Kingdom,117,237.32000000000002,39.0,2,3,4,234,9,Cannot Lose Them,2,1,117,0.7692307692307693,3.9,0,0.9848313846395759,High,0.7692307692307693,182.5538461538462,781.8142189567952
14353.0,215,1,90.6,2011-05-08 16:06:00,2011-05-08 16:06:00,64,6,United Kingdom,1,90.6,1.0,1,1,1,111,3,Lost Customers,2,1,1,30.0,0.03333333333333333,1,1.0,High,30.0,2718.0,11640.242547033287
14354.0,6,2,126.17999999999999,2011-11-09 15:36:00,2011-12-04 11:32:00,114,8,United Kingdom,25,63.089999999999996,12.5,5,3,1,531,9,Potential Loyalists,1,0,25,2.4,0.8333333333333334,0,0.0,,2.4,151.416,648.4617238784372
14355.0,366,1,158.5,2010-12-09 12:16:00,2010-12-09 12:16:00,90,10,United Kingdom,1,158.5,1.0,1,1,2,112,4,Lost Customers,2,1,1,30.0,0.03333333333333333,1,0.9998290598290598,High,30.0,4755.0,20364.000482392672
14356.0,80,2,480.93,2011-09-19 14:43:00,2011-09-21 09:18:00,261,29,United Kingdom,2,240.465,1.0,2,3,3,233,8,Cannot Lose Them,1,0,2,30.0,0.06666666666666667,0,0.015406419868335327,Low,30.0,7213.95,30894.82256150507
14357.0,43,1,215.82,2011-10-27 16:23:00,2011-10-27 16:23:00,147,38,United Kingdom,1,215.82,1.0,3,1,2,312,6,New Customers,1,0,1,30.0,0.03333333333333333,1,0.005315904139433551,Low,30.0,6474.599999999999,27728.445325615055
