CustomerID,Recency,Frequency,Monetary,FirstPurchase,LastPurchase,TotalQuantity,UniqueProducts,Country,CustomerLifetime,AvgOrderValue,AvgDaysBetweenPurchases
13092.0,71,5,266.61,2010-12-15 12:27:00,2011-09-30 11:18:00,121,13,United Kingdom,289,53.322,57.8
13093.0,276,8,1351.97,2010-12-01 15:00:00,2011-03-09 12:14:00,1158,52,United Kingdom,98,168.99625,12.25
13095.0,71,1,60.48,2011-09-30 12:03:00,2011-09-30 12:03:00,96,5,United Kingdom,1,60.48,1.0
13097.0,33,10,3606.48,2010-12-14 15:13:00,2011-11-07 10:43:00,1925,179,United Kingdom,328,360.648,32.8
13098.0,1,24,4508.71,2011-01-26 13:46:00,2011-12-08 14:14:00,4311,83,United Kingdom,317,187.86291666666668,13.208333333333334
13101.0,234,1,65.5,2011-04-19 14:37:00,2011-04-19 14:37:00,46,6,United Kingdom,1,65.5,1.0
13102.0,1,24,4004.77,2010-12-09 13:38:00,2011-12-08 12:52:00,3089,117,United Kingdom,364,166.86541666666668,15.166666666666666
13103.0,40,1,100.24,2011-10-31 09:38:00,2011-10-31 09:38:00,64,5,United Kingdom,1,100.24,1.0
13104.0,3,4,183.95999999999998,2011-03-17 13:27:00,2011-12-06 13:10:00,132,9,United Kingdom,264,45.989999999999995,66.0
13107.0,44,4,721.38,2011-01-10 12:28:00,2011-10-26 14:52:00,721,42,United Kingdom,290,180.345,72.5
13108.0,373,1,95.3,2010-12-02 10:35:00,2010-12-02 10:35:00,82,5,United Kingdom,1,95.3,1.0
13109.0,60,2,712.2,2011-07-05 14:56:00,2011-10-11 10:16:00,470,38,United Kingdom,98,356.1,49.0
13110.0,31,7,931.62,2011-02-01 15:24:00,2011-11-08 14:30:00,324,86,United Kingdom,280,133.08857142857144,40.0
13113.0,1,24,1605.17,2010-12-08 13:21:00,2011-12-09 12:49:00,908,81,United Kingdom,366,66.88208333333334,15.25
13115.0,12,4,1893.96,2011-06-08 16:15:00,2011-11-28 12:38:00,1345,79,United Kingdom,173,473.49,43.25
13116.0,138,1,291.29,2011-07-24 14:33:00,2011-07-24 14:33:00,270,21,United Kingdom,1,291.29,1.0
13117.0,22,8,840.7,2010-12-02 13:11:00,2011-11-18 12:02:00,806,59,United Kingdom,351,105.0875,43.875
13118.0,20,5,732.78,2011-02-24 12:32:00,2011-11-20 12:46:00,322,57,United Kingdom,270,146.55599999999998,54.0
13120.0,239,1,30.599999999999998,2011-04-15 10:19:00,2011-04-15 10:19:00,12,1,United Kingdom,1,30.599999999999998,1.0
13121.0,269,1,260.36,2011-03-15 16:47:00,2011-03-15 16:47:00,215,48,United Kingdom,1,260.36,1.0
13122.0,240,1,821.1,2011-04-13 14:12:00,2011-04-13 14:12:00,482,50,United Kingdom,1,821.1,1.0
13124.0,90,3,2763.62,2010-12-15 15:00:00,2011-09-11 12:45:00,1583,160,United Kingdom,270,921.2066666666666,90.0
13126.0,5,8,1689.97,2010-12-08 11:42:00,2011-12-05 10:00:00,1609,107,United Kingdom,362,211.24625,45.25
13127.0,78,1,259.17,2011-09-23 10:26:00,2011-09-23 10:26:00,127,15,United Kingdom,1,259.17,1.0
13130.0,94,1,25.0,2011-09-06 15:30:00,2011-09-06 15:30:00,20,1,United Kingdom,1,25.0,1.0
13131.0,23,3,604.3,2011-06-05 10:54:00,2011-11-16 13:21:00,375,25,United Kingdom,165,201.4333333333333,55.0
13132.0,262,1,15.299999999999999,2011-03-23 12:44:00,2011-03-23 12:44:00,6,1,United Kingdom,1,15.299999999999999,1.0
13133.0,274,2,79.95,2011-02-08 15:48:00,2011-03-11 10:31:00,29,5,United Kingdom,31,39.975,15.5
13134.0,86,4,1330.94,2011-04-13 12:57:00,2011-09-15 10:35:00,818,75,United Kingdom,155,332.735,38.75
13136.0,56,5,2145.81,2011-05-11 12:47:00,2011-10-14 13:41:00,1240,90,United Kingdom,157,429.162,31.4
13137.0,11,8,3514.29,2011-02-04 11:54:00,2011-11-29 12:09:00,2144,338,United Kingdom,299,439.28625,37.375
13138.0,22,6,946.49,2010-12-02 15:03:00,2011-11-17 16:51:00,471,30,United Kingdom,351,157.74833333333333,58.5
13139.0,16,6,1869.92,2011-05-08 16:03:00,2011-11-23 13:54:00,970,86,United Kingdom,199,311.65333333333336,33.166666666666664
13140.0,108,3,349.92,2010-12-08 15:12:00,2011-08-23 15:33:00,178,37,United Kingdom,259,116.64,86.33333333333333
13141.0,85,5,2011.53,2011-01-28 13:04:00,2011-09-16 09:54:00,1384,105,United Kingdom,231,402.306,46.2
13142.0,19,1,215.92,2011-11-20 16:07:00,2011-11-20 16:07:00,109,19,United Kingdom,1,215.92,1.0
13144.0,333,1,47.2,2011-01-11 11:15:00,2011-01-11 11:15:00,16,2,United Kingdom,1,47.2,1.0
13145.0,92,1,15.0,2011-09-09 10:10:00,2011-09-09 10:10:00,12,1,United Kingdom,1,15.0,1.0
13146.0,26,1,132.91,2011-11-13 15:29:00,2011-11-13 15:29:00,130,14,United Kingdom,1,132.91,1.0
13148.0,29,11,2649.82,2010-12-10 13:06:00,2011-11-10 15:23:00,1659,192,United Kingdom,336,240.89272727272729,30.545454545454547
13149.0,14,4,1013.28,2011-02-23 13:57:00,2011-11-25 13:09:00,772,60,United Kingdom,275,253.32,68.75
13151.0,296,1,773.27,2011-02-17 12:29:00,2011-02-17 12:29:00,289,51,United Kingdom,1,773.27,1.0
13153.0,6,1,140.46,2011-12-04 12:14:00,2011-12-04 12:14:00,114,8,United Kingdom,1,140.46,1.0
13155.0,33,4,796.26,2010-12-06 12:44:00,2011-11-06 15:41:00,460,61,United Kingdom,336,199.065,84.0
13157.0,49,4,1356.8799999999999,2011-02-14 14:03:00,2011-10-21 13:50:00,969,60,United Kingdom,249,339.21999999999997,62.25
13158.0,95,4,1193.5,2011-01-25 09:58:00,2011-09-06 11:58:00,748,58,United Kingdom,225,298.375,56.25
13159.0,9,4,1141.09,2011-08-16 11:44:00,2011-12-01 11:20:00,947,100,United Kingdom,107,285.2725,26.75
13160.0,22,1,75.89999999999999,2011-11-17 13:07:00,2011-11-17 13:07:00,54,3,United Kingdom,1,75.89999999999999,1.0
13161.0,313,1,95.75,2011-01-30 14:03:00,2011-01-30 14:03:00,27,6,United Kingdom,1,95.75,1.0
13162.0,122,4,928.95,2011-01-09 10:43:00,2011-08-09 15:59:00,987,56,United Kingdom,213,232.2375,53.25
13165.0,46,2,349.28,2010-12-23 14:06:00,2011-10-24 15:05:00,488,25,United Kingdom,306,174.64,153.0
13166.0,283,1,349.6,2011-03-01 15:16:00,2011-03-01 15:16:00,208,36,United Kingdom,1,349.6,1.0
13167.0,19,4,482.15999999999997,2011-07-19 12:13:00,2011-11-21 12:24:00,312,42,United Kingdom,126,120.53999999999999,31.5
13168.0,36,4,1002.19,2011-01-25 13:55:00,2011-11-03 12:56:00,623,90,United Kingdom,282,250.5475,70.5
13169.0,64,2,165.5,2011-04-01 14:24:00,2011-10-07 12:11:00,98,6,United Kingdom,189,82.75,94.5
13170.0,27,1,109.17,2011-11-13 12:19:00,2011-11-13 12:19:00,111,28,United Kingdom,1,109.17,1.0
13171.0,22,3,261.51,2011-02-13 14:16:00,2011-11-18 10:27:00,215,31,United Kingdom,278,87.17,92.66666666666667
13173.0,4,2,340.21,2010-12-07 14:30:00,2011-12-05 15:51:00,245,40,United Kingdom,364,170.105,182.0
13174.0,16,3,2026.5,2010-12-05 16:24:00,2011-11-23 14:35:00,1155,193,United Kingdom,353,675.5,117.66666666666667
13176.0,46,1,348.78,2011-10-24 15:43:00,2011-10-24 15:43:00,245,58,United Kingdom,1,348.78,1.0
13177.0,65,1,282.45,2011-10-06 09:56:00,2011-10-06 09:56:00,91,17,United Kingdom,1,282.45,1.0
13178.0,26,11,4355.59,2010-12-14 12:22:00,2011-11-13 16:14:00,2840,91,United Kingdom,335,395.9627272727273,30.454545454545453
13182.0,45,1,121.18,2011-10-25 13:46:00,2011-10-25 13:46:00,201,11,United Kingdom,1,121.18,1.0
13183.0,37,7,761.25,2011-01-09 10:50:00,2011-11-02 14:50:00,579,42,United Kingdom,298,108.75,42.57142857142857
13184.0,15,10,1378.41,2011-02-22 17:25:00,2011-11-25 12:02:00,1248,131,United Kingdom,276,137.841,27.6
13186.0,40,3,1220.66,2011-08-03 09:09:00,2011-10-31 11:40:00,575,58,United Kingdom,90,406.8866666666667,30.0
13187.0,337,1,154.02,2011-01-06 18:57:00,2011-01-06 18:57:00,86,30,United Kingdom,1,154.02,1.0
13189.0,19,2,167.28,2011-08-16 13:12:00,2011-11-21 10:39:00,424,21,United Kingdom,97,83.64,48.5
13192.0,95,2,859.14,2011-05-18 14:57:00,2011-09-05 14:13:00,589,54,United Kingdom,110,429.57,55.0
13193.0,61,1,100.92999999999999,2011-10-09 14:30:00,2011-10-09 14:30:00,49,21,United Kingdom,1,100.92999999999999,1.0
13194.0,136,1,60.7,2011-07-27 09:01:00,2011-07-27 09:01:00,26,3,United Kingdom,1,60.7,1.0
13196.0,11,4,1650.93,2011-03-22 14:24:00,2011-11-28 13:54:00,1201,93,United Kingdom,251,412.7325,62.75
13198.0,10,6,3139.55,2010-12-13 09:29:00,2011-11-29 15:17:00,2405,187,United Kingdom,352,523.2583333333333,58.666666666666664
13199.0,8,14,548.34,2010-12-16 14:25:00,2011-12-02 08:55:00,475,19,United Kingdom,351,39.167142857142856,25.071428571428573
13200.0,22,3,561.37,2011-08-05 14:50:00,2011-11-18 09:31:00,382,36,United Kingdom,105,187.12333333333333,35.0
13203.0,10,4,759.08,2011-04-11 14:40:00,2011-11-30 10:45:00,702,51,United Kingdom,233,189.77,58.25
13207.0,15,2,178.86,2011-07-12 11:35:00,2011-11-24 14:52:00,118,6,United Kingdom,136,89.43,68.0
13208.0,59,6,1028.6,2011-02-03 19:32:00,2011-10-12 09:54:00,740,113,United Kingdom,251,171.4333333333333,41.833333333333336
13209.0,30,7,4292.46,2010-12-13 10:31:00,2011-11-09 13:54:00,3164,217,United Kingdom,332,613.2085714285714,47.42857142857143
13210.0,94,1,293.0,2011-09-07 08:18:00,2011-09-07 08:18:00,220,20,United Kingdom,1,293.0,1.0
13211.0,10,3,443.82,2010-12-13 16:17:00,2011-11-29 14:43:00,586,43,United Kingdom,351,147.94,117.0
13212.0,20,3,528.73,2011-10-09 14:48:00,2011-11-20 12:40:00,286,108,United Kingdom,42,176.24333333333334,14.0
13213.0,57,5,1019.08,2011-05-24 12:22:00,2011-10-14 11:42:00,744,66,United Kingdom,143,203.816,28.6
13216.0,268,1,10.5,2011-03-17 12:18:00,2011-03-17 12:18:00,5,1,United Kingdom,1,10.5,1.0
13218.0,127,1,56.76,2011-08-04 16:59:00,2011-08-04 16:59:00,60,4,United Kingdom,1,56.76,1.0
13220.0,78,2,132.84,2011-05-04 11:26:00,2011-09-22 13:38:00,111,12,United Kingdom,142,66.42,71.0
13221.0,240,2,511.31,2010-12-15 13:24:00,2011-04-13 16:58:00,205,48,United Kingdom,120,255.655,60.0
13223.0,200,1,62.4,2011-05-23 13:03:00,2011-05-23 13:03:00,40,4,United Kingdom,1,62.4,1.0
13224.0,60,2,1228.32,2011-07-11 14:10:00,2011-10-10 14:55:00,841,83,United Kingdom,92,614.16,46.0
13226.0,273,1,85.51,2011-03-11 14:35:00,2011-03-11 14:35:00,78,14,United Kingdom,1,85.51,1.0
13227.0,202,1,90.0,2011-05-22 11:47:00,2011-05-22 11:47:00,45,6,United Kingdom,1,90.0,1.0
13229.0,226,1,123.15,2011-04-28 12:07:00,2011-04-28 12:07:00,59,8,United Kingdom,1,123.15,1.0
13230.0,4,14,2087.79,2010-12-09 19:28:00,2011-12-05 16:03:00,1445,372,United Kingdom,361,149.12785714285715,25.785714285714285
13232.0,13,7,982.16,2011-04-10 13:48:00,2011-11-27 10:39:00,575,129,United Kingdom,231,140.3085714285714,33.0
13233.0,74,2,430.4,2011-01-07 14:49:00,2011-09-26 13:25:00,548,32,United Kingdom,262,215.2,131.0
13235.0,212,1,751.77,2011-05-11 17:13:00,2011-05-11 17:13:00,373,48,United Kingdom,1,751.77,1.0
13236.0,25,2,511.21000000000004,2011-08-25 08:58:00,2011-11-15 12:50:00,275,26,United Kingdom,83,255.60500000000002,41.5
13238.0,23,3,493.68,2010-12-14 14:37:00,2011-11-16 16:26:00,240,15,United Kingdom,338,164.56,112.66666666666667
13239.0,262,1,247.57,2011-03-23 10:25:00,2011-03-23 10:25:00,222,18,United Kingdom,1,247.57,1.0
13240.0,96,4,616.7,2010-12-09 12:49:00,2011-09-04 14:08:00,294,55,United Kingdom,270,154.175,67.5
13242.0,112,3,270.40000000000003,2011-05-10 12:26:00,2011-08-19 12:53:00,130,12,United Kingdom,102,90.13333333333334,34.0
13243.0,203,1,480.02000000000004,2011-05-20 13:14:00,2011-05-20 13:14:00,222,50,United Kingdom,1,480.02000000000004,1.0
13244.0,93,1,94.79,2011-09-08 11:46:00,2011-09-08 11:46:00,35,24,United Kingdom,1,94.79,1.0
13245.0,51,1,259.85,2011-10-20 11:40:00,2011-10-20 11:40:00,111,11,United Kingdom,1,259.85,1.0
13246.0,18,5,804.71,2011-01-13 13:36:00,2011-11-21 16:50:00,608,103,United Kingdom,313,160.942,62.6
13247.0,22,3,333.6,2011-09-18 11:31:00,2011-11-17 13:50:00,244,16,United Kingdom,61,111.2,20.333333333333332
13248.0,125,2,434.21,2011-06-03 13:05:00,2011-08-07 12:40:00,256,23,United Kingdom,65,217.105,32.5
13249.0,93,1,82.23,2011-09-07 16:27:00,2011-09-07 16:27:00,61,14,United Kingdom,1,82.23,1.0
13253.0,157,2,278.15999999999997,2011-01-04 15:43:00,2011-07-06 10:09:00,296,19,United Kingdom,183,139.07999999999998,91.5
13255.0,9,2,148.66000000000003,2010-12-01 11:58:00,2011-11-30 13:14:00,82,7,United Kingdom,365,74.33000000000001,182.5
13258.0,12,3,425.03,2011-05-18 13:11:00,2011-11-28 09:31:00,181,23,United Kingdom,194,141.67666666666665,64.66666666666667
13259.0,62,1,258.32,2011-10-09 10:48:00,2011-10-09 10:48:00,129,75,United Kingdom,1,258.32,1.0
13260.0,61,1,82.32000000000001,2011-10-09 13:21:00,2011-10-09 13:21:00,24,4,United Kingdom,1,82.32000000000001,1.0
13262.0,263,1,132.29,2011-03-21 15:06:00,2011-03-21 15:06:00,117,9,United Kingdom,1,132.29,1.0
13263.0,1,34,6615.0,2011-01-18 16:31:00,2011-12-08 13:59:00,4230,431,United Kingdom,324,194.55882352941177,9.529411764705882
13265.0,53,5,1118.16,2011-03-11 09:54:00,2011-10-17 15:02:00,1014,52,United Kingdom,221,223.632,44.2
13266.0,11,12,2290.61,2011-03-28 10:14:00,2011-11-28 14:39:00,1889,64,United Kingdom,246,190.8841666666667,20.5
13267.0,3,18,3115.33,2010-12-08 09:20:00,2011-12-07 11:12:00,1565,78,United Kingdom,365,173.0738888888889,20.27777777777778
13268.0,18,10,2847.0,2011-03-17 13:20:00,2011-11-22 11:34:00,2836,244,United Kingdom,250,284.7,25.0
13269.0,1,15,3829.13,2010-12-05 11:51:00,2011-12-08 14:53:00,2670,162,United Kingdom,369,255.27533333333335,24.6
13271.0,37,1,217.38,2011-11-02 14:31:00,2011-11-02 14:31:00,253,79,United Kingdom,1,217.38,1.0
13272.0,31,2,205.66000000000003,2011-09-11 12:06:00,2011-11-08 14:00:00,90,12,United Kingdom,59,102.83000000000001,29.5
13273.0,113,1,128.54,2011-08-18 14:02:00,2011-08-18 14:02:00,117,15,United Kingdom,1,128.54,1.0
13276.0,64,2,377.08,2011-09-01 10:03:00,2011-10-07 12:44:00,134,22,United Kingdom,37,188.54,18.5
13277.0,16,3,159.4,2011-07-29 10:06:00,2011-11-24 09:21:00,116,4,United Kingdom,118,53.13333333333333,39.333333333333336
13278.0,41,1,459.86,2011-10-30 11:49:00,2011-10-30 11:49:00,416,43,United Kingdom,1,459.86,1.0
13279.0,78,1,137.75,2011-09-22 17:24:00,2011-09-22 17:24:00,73,9,United Kingdom,1,137.75,1.0
13280.0,122,3,739.85,2011-01-06 17:10:00,2011-08-09 13:14:00,479,61,United Kingdom,215,246.61666666666667,71.66666666666667
13282.0,18,3,348.94,2011-05-03 12:03:00,2011-11-21 15:33:00,167,19,United Kingdom,203,116.31333333333333,67.66666666666667
13283.0,60,2,93.66,2011-06-07 12:39:00,2011-10-11 09:50:00,90,7,United Kingdom,126,46.83,63.0
13284.0,331,1,148.74,2011-01-13 09:23:00,2011-01-13 09:23:00,86,10,United Kingdom,1,148.74,1.0
13285.0,23,4,2566.02,2011-02-22 17:13:00,2011-11-16 13:19:00,2037,148,United Kingdom,267,641.505,66.75
13291.0,156,1,338.41,2011-07-07 10:36:00,2011-07-07 10:36:00,231,39,United Kingdom,1,338.41,1.0
13292.0,39,2,378.84999999999997,2011-02-28 15:00:00,2011-11-01 10:04:00,263,20,United Kingdom,246,189.42499999999998,123.0
13294.0,190,2,726.39,2011-04-04 12:37:00,2011-06-03 08:54:00,436,41,United Kingdom,60,363.195,30.0
13295.0,360,1,168.3,2010-12-15 11:21:00,2010-12-15 11:21:00,78,8,United Kingdom,1,168.3,1.0
13296.0,137,1,53.4,2011-07-25 13:46:00,2011-07-25 13:46:00,74,4,United Kingdom,1,53.4,1.0
13297.0,8,4,883.1,2011-10-03 15:08:00,2011-12-02 09:32:00,458,35,United Kingdom,60,220.775,15.0
13299.0,268,1,82.80000000000001,2011-03-16 12:55:00,2011-03-16 12:55:00,24,4,United Kingdom,1,82.80000000000001,1.0
13300.0,169,1,371.89,2011-06-23 13:09:00,2011-06-23 13:09:00,203,20,United Kingdom,1,371.89,1.0
13301.0,104,4,507.74,2011-02-20 13:13:00,2011-08-28 11:25:00,300,70,United Kingdom,189,126.935,47.25
13304.0,351,1,244.85000000000002,2010-12-23 14:35:00,2010-12-23 14:35:00,151,17,United Kingdom,1,244.85000000000002,1.0
13305.0,4,10,910.21,2010-12-02 12:10:00,2011-12-05 15:15:00,633,35,United Kingdom,369,91.021,36.9
13307.0,120,1,15.0,2011-08-11 17:14:00,2011-08-11 17:14:00,4,1,United Kingdom,1,15.0,1.0
13308.0,23,3,872.47,2011-05-20 13:13:00,2011-11-17 09:31:00,451,44,United Kingdom,181,290.8233333333333,60.333333333333336
13309.0,7,5,1349.28,2011-02-04 12:29:00,2011-12-02 16:34:00,1327,77,United Kingdom,302,269.856,60.4
13310.0,28,3,1015.73,2011-01-19 14:50:00,2011-11-11 17:23:00,575,58,United Kingdom,297,338.57666666666665,99.0
13311.0,4,2,218.5,2011-07-12 14:26:00,2011-12-05 12:55:00,138,16,United Kingdom,146,109.25,73.0
13313.0,22,5,1269.1200000000001,2011-01-04 10:00:00,2011-11-17 16:48:00,679,46,United Kingdom,318,253.824,63.6
13314.0,2,3,666.69,2011-09-27 10:20:00,2011-12-08 12:29:00,549,49,United Kingdom,73,222.23000000000002,24.333333333333332
13316.0,37,3,173.69,2011-07-31 11:48:00,2011-11-02 13:40:00,216,39,United Kingdom,95,57.89666666666667,31.666666666666668
13317.0,66,6,1663.03,2010-12-16 09:22:00,2011-10-04 13:35:00,915,77,United Kingdom,293,277.1716666666667,48.833333333333336
13318.0,1,3,216.57999999999998,2011-11-02 13:26:00,2011-12-08 18:51:00,146,10,United Kingdom,37,72.19333333333333,12.333333333333334
13319.0,5,26,7715.87,2010-12-09 10:04:00,2011-12-04 13:34:00,3718,183,United Kingdom,361,296.7642307692308,13.884615384615385
13320.0,78,4,1548.7,2011-05-10 10:29:00,2011-09-22 18:07:00,1096,77,United Kingdom,136,387.175,34.0
13321.0,86,1,175.64,2011-09-14 15:18:00,2011-09-14 15:18:00,128,8,United Kingdom,1,175.64,1.0
13322.0,17,1,154.48000000000002,2011-11-22 14:21:00,2011-11-22 14:21:00,105,24,United Kingdom,1,154.48000000000002,1.0
13323.0,3,5,313.55,2011-09-16 13:23:00,2011-12-06 17:12:00,69,6,United Kingdom,82,62.71,16.4
13324.0,36,2,82.80000000000001,2011-04-11 10:09:00,2011-11-03 16:28:00,48,5,United Kingdom,207,41.400000000000006,103.5
13325.0,82,1,89.3,2011-09-19 10:36:00,2011-09-19 10:36:00,80,6,United Kingdom,1,89.3,1.0
13327.0,39,8,1201.84,2010-12-09 15:32:00,2011-11-01 10:21:00,699,53,United Kingdom,327,150.23,40.875
13328.0,316,1,175.68,2011-01-27 15:22:00,2011-01-27 15:22:00,136,7,United Kingdom,1,175.68,1.0
13329.0,32,2,155.58,2010-12-08 10:11:00,2011-11-08 10:29:00,157,8,United Kingdom,336,77.79,168.0
13330.0,93,3,882.18,2011-01-28 10:08:00,2011-09-08 12:27:00,550,32,United Kingdom,224,294.06,74.66666666666667
13332.0,14,1,338.4,2011-11-25 13:30:00,2011-11-25 13:30:00,178,20,United Kingdom,1,338.4,1.0
13334.0,82,3,3014.42,2011-02-07 11:42:00,2011-09-18 15:21:00,1637,189,United Kingdom,224,1004.8066666666667,74.66666666666667
13336.0,77,1,752.8000000000001,2011-09-23 14:05:00,2011-09-23 14:05:00,508,48,United Kingdom,1,752.8000000000001,1.0
13338.0,158,1,185.67000000000002,2011-07-05 09:06:00,2011-07-05 09:06:00,153,13,United Kingdom,1,185.67000000000002,1.0
13339.0,201,1,664.42,2011-05-23 08:31:00,2011-05-23 08:31:00,308,42,United Kingdom,1,664.42,1.0
13340.0,45,6,652.51,2011-03-08 11:39:00,2011-10-25 13:15:00,361,28,United Kingdom,232,108.75166666666667,38.666666666666664
13341.0,261,1,603.55,2011-03-24 09:50:00,2011-03-24 09:50:00,285,35,United Kingdom,1,603.55,1.0
13343.0,178,1,290.93,2011-06-15 12:24:00,2011-06-15 12:24:00,133,17,United Kingdom,1,290.93,1.0
13344.0,68,3,1716.32,2011-03-07 10:28:00,2011-10-03 09:45:00,928,99,United Kingdom,210,572.1066666666667,70.0
13345.0,288,1,299.70000000000005,2011-02-25 09:01:00,2011-02-25 09:01:00,136,17,United Kingdom,1,299.70000000000005,1.0
13347.0,70,1,30.0,2011-09-30 13:28:00,2011-09-30 13:28:00,24,1,United Kingdom,1,30.0,1.0
13348.0,64,1,233.76,2011-10-06 17:28:00,2011-10-06 17:28:00,136,14,United Kingdom,1,233.76,1.0
13349.0,11,1,197.32,2011-11-29 08:07:00,2011-11-29 08:07:00,224,15,United Kingdom,1,197.32,1.0
13350.0,16,2,418.77,2011-09-21 13:33:00,2011-11-23 16:33:00,171,24,United Kingdom,64,209.385,32.0
13351.0,66,1,323.94,2011-10-04 12:55:00,2011-10-04 12:55:00,116,15,United Kingdom,1,323.94,1.0
13352.0,60,1,316.17999999999995,2011-10-10 13:55:00,2011-10-10 13:55:00,316,21,United Kingdom,1,316.17999999999995,1.0
13354.0,71,1,645.31,2011-09-29 13:17:00,2011-09-29 13:17:00,470,46,United Kingdom,1,645.31,1.0
13355.0,122,1,516.0,2011-08-09 14:48:00,2011-08-09 14:48:00,252,29,United Kingdom,1,516.0,1.0
13356.0,80,1,548.59,2011-09-20 14:33:00,2011-09-20 14:33:00,305,34,United Kingdom,1,548.59,1.0
13357.0,257,1,492.15,2011-03-27 13:56:00,2011-03-27 13:56:00,267,78,United Kingdom,1,492.15,1.0
13358.0,269,1,304.71,2011-03-16 11:52:00,2011-03-16 11:52:00,228,23,United Kingdom,1,304.71,1.0
13359.0,64,1,307.06,2011-10-07 09:30:00,2011-10-07 09:30:00,150,18,United Kingdom,1,307.06,1.0
13362.0,9,4,2449.04,2011-02-25 11:33:00,2011-11-30 14:41:00,1216,108,United Kingdom,279,612.26,69.75
13363.0,18,2,834.89,2011-10-27 10:46:00,2011-11-22 12:40:00,621,42,United Kingdom,27,417.445,13.5
13364.0,71,1,134.95999999999998,2011-09-29 18:13:00,2011-09-29 18:13:00,71,10,United Kingdom,1,134.95999999999998,1.0
13365.0,34,2,1718.8700000000001,2011-05-06 12:00:00,2011-11-06 12:36:00,1199,108,United Kingdom,185,859.4350000000001,92.5
13368.0,257,2,430.18,2011-01-06 12:32:00,2011-03-28 09:59:00,264,24,United Kingdom,81,215.09,40.5
13369.0,366,1,198.38000000000002,2010-12-09 11:30:00,2010-12-09 11:30:00,114,11,United Kingdom,1,198.38000000000002,1.0
13370.0,372,1,604.75,2010-12-03 10:26:00,2010-12-03 10:26:00,281,32,United Kingdom,1,604.75,1.0
13372.0,90,1,290.04,2011-09-11 12:46:00,2011-09-11 12:46:00,154,19,United Kingdom,1,290.04,1.0
13373.0,61,3,2198.62,2011-03-08 14:35:00,2011-10-10 10:51:00,1298,107,United Kingdom,216,732.8733333333333,72.0
13375.0,89,1,607.1800000000001,2011-09-12 10:19:00,2011-09-12 10:19:00,350,33,United Kingdom,1,607.1800000000001,1.0
13376.0,99,3,834.3100000000001,2011-04-19 13:03:00,2011-09-01 16:16:00,487,42,United Kingdom,136,278.10333333333335,45.333333333333336
13379.0,26,3,521.36,2011-07-26 12:26:00,2011-11-13 13:45:00,595,83,United Kingdom,111,173.78666666666666,37.0
13381.0,32,6,2615.55,2011-02-14 10:10:00,2011-11-08 11:58:00,1585,65,United Kingdom,268,435.925,44.666666666666664
13382.0,281,1,197.14000000000001,2011-03-04 10:03:00,2011-03-04 10:03:00,128,13,United Kingdom,1,197.14000000000001,1.0
13384.0,31,7,2295.26,2011-06-14 12:47:00,2011-11-09 11:04:00,1441,100,United Kingdom,148,327.89428571428573,21.142857142857142
13385.0,330,1,403.07,2011-01-14 09:52:00,2011-01-14 09:52:00,271,29,United Kingdom,1,403.07,1.0
13388.0,131,2,452.35,2011-07-31 12:52:00,2011-07-31 12:52:00,249,29,United Kingdom,1,226.175,0.5
13389.0,11,3,700.66,2011-04-21 12:12:00,2011-11-28 14:01:00,420,44,United Kingdom,222,233.5533333333333,74.0
13390.0,75,1,185.88,2011-09-26 08:38:00,2011-09-26 08:38:00,92,9,United Kingdom,1,185.88,1.0
13394.0,2,8,1945.99,2011-02-03 10:39:00,2011-12-08 11:36:00,1811,113,United Kingdom,309,243.24875,38.625
13395.0,185,1,251.28,2011-06-07 15:04:00,2011-06-07 15:04:00,224,18,United Kingdom,1,251.28,1.0
13396.0,29,2,537.57,2011-01-24 13:37:00,2011-11-10 16:59:00,297,25,United Kingdom,291,268.785,145.5
13397.0,73,4,431.64,2011-01-04 13:50:00,2011-09-28 10:56:00,189,19,United Kingdom,267,107.91,66.75
13398.0,192,1,383.57,2011-05-31 13:17:00,2011-05-31 13:17:00,226,21,United Kingdom,1,383.57,1.0
13402.0,127,2,483.73,2010-12-02 17:12:00,2011-08-04 15:51:00,433,29,United Kingdom,245,241.865,122.5
13403.0,18,1,30.0,2011-11-22 08:28:00,2011-11-22 08:28:00,8,2,United Kingdom,1,30.0,1.0
13404.0,1,2,188.74,2011-05-11 11:57:00,2011-12-08 15:37:00,86,10,United Kingdom,212,94.37,106.0
13405.0,74,3,363.351,2011-01-26 09:27:00,2011-09-26 17:01:00,144,18,United Kingdom,244,121.117,81.33333333333333
13408.0,2,42,3436.06,2010-12-01 10:39:00,2011-12-08 09:05:00,2469,81,United Kingdom,372,81.81095238095239,8.857142857142858
13410.0,24,4,248.34,2011-02-21 14:38:00,2011-11-15 15:33:00,138,10,United Kingdom,268,62.085,67.0
13411.0,107,1,203.60000000000002,2011-08-24 13:57:00,2011-08-24 13:57:00,71,16,United Kingdom,1,203.60000000000002,1.0
13414.0,134,2,392.58,2011-07-05 12:52:00,2011-07-29 11:45:00,278,18,United Kingdom,24,196.29,12.0
13416.0,44,2,202.70000000000002,2011-09-19 14:43:00,2011-10-27 08:56:00,42,8,United Kingdom,38,101.35000000000001,19.0
13417.0,5,2,290.48,2011-05-18 16:26:00,2011-12-05 08:49:00,126,14,United Kingdom,201,145.24,100.5
